sentence,label,text_clean
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",positive,cash flow operation totall eur mn compare negative eur mn second quarter
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",positive,ebit exclude non recur item totall eur mn eur mn
"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",positive,finnish energy company fortum oyj say November grant environmental permit build biofuel fire combine heat power chp plant vartan harbor eastern stockholm
"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .",positive,follow transaction lundbeck worldwide right nalmefene exclude North america mexico turkey south korea
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive,nokia pct eur kick morning negative territory
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",positive,return investment compare negative
The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,positive,district court helsinki dismiss charge court first instance
"Thus the method will cut working costs , and will fasten the planning and building processes .",positive,thus method cut working cost fast planning building process
"By cutting the number of plants , the group will trim fixed costs .",positive,cut number plant group trim fix cost
Results are expected late in 2006 .,neutral,result expect late
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral,copy republication redistribution afx news content include frame similar means expressly prohibit without prior write consent afx news
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,company report profit euro mln sale varesvuo partner sub group loss euro cause sale program production subsidiary oy filmiteollisuuus fine ab
"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",negative,far norwegian norske skog reduce staff level person plan reduce production ton finnish swedish stora enso cut staff person production ton
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,neutral,extract filtrate high clarity dry filter cake meet require transport moisture limit tml ore grade
25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,negative,march finnish electronics contract manufacturer scanfil oyj hel scf say today plan merge wholly own scanfil ems group ojala yhtyma oy hit snag shareholder domestic rival reject deal
"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company .",neutral,part new strategy finnish biohit planning incorporate diagnostics business separate limited company
Finnish Benefon denies claims made in the press that the company is giving up its mobile handset business .,neutral,finnish benefon denie claim make press company give mobile handset business
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",neutral,split number share number share
All reproduction for further distribution is prohibited .,neutral,reproduction distribution prohibit
As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,neutral,consequence work council withdraw petition suspend reorganisation
During the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .,neutral,negotiation reduction person take place natural redundancy termination fix term contract
Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .,negative,elisa ceo sami seppanen say emt slogan good coverage across estonia clearly give misleading information consumer
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",neutral,establish srv group private finnish construction concern operation finland baltic country russia
